Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
Decision_tree,both,Both,0,0.93,1.00,0.93,0.96,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.93,0.43,0.94,0.59,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.91,0.99,0.92,0.95,0.85,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.91,0.33,0.77,0.47,0.85,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.94,1.00,0.94,0.97,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.94,0.44,0.92,0.59,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.9,0.98,0.91,0.94,0.81,0.9,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.9,0.29,0.71,0.41,0.81,0.9,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.93,1.00,0.93,0.96,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.93,0.43,0.94,0.59,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.89,0.99,0.90,0.94,0.88,0.89,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.89,0.31,0.86,0.45,0.88,0.89,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.94,1.00,0.94,0.97,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.94,0.44,0.92,0.59,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.87,1.00,0.86,0.92,0.9,0.87,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.87,0.27,0.93,0.41,0.9,0.87,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.93,1.00,0.93,0.96,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.93,0.43,0.94,0.59,0.94,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.9,1.00,0.90,0.94,0.91,0.9,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.9,0.32,0.93,0.48,0.91,0.9,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.94,1.00,0.94,0.97,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.94,0.44,0.92,0.59,0.93,0.94,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.91,0.98,0.92,0.95,0.81,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.91,0.31,0.70,0.43,0.81,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.93,1.00,0.93,0.96,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,1,0.93,0.43,0.94,0.59,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,both,Both,0,0.91,1.00,0.91,0.95,0.91,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
