Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
Decision_tree,tech,BorderlineSmote,1,0.88,0.30,1.00,0.46,0.94,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 2, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.88,1.00,0.87,0.93,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.88,0.29,1.00,0.45,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,Adasyn,0,0.88,1.00,0.88,0.93,0.94,0.88,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,Adasyn,1,0.88,0.30,1.00,0.46,0.94,0.88,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Under,0,0.86,1.00,0.86,0.92,0.93,0.86,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Under,1,0.86,0.27,1.00,0.42,0.93,0.86,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Over,0,0.87,1.00,0.87,0.93,0.93,0.87,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Over,1,0.87,0.29,1.00,0.44,0.93,0.87,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 10, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,0,0.9,1.00,0.89,0.94,0.94,0.9,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Both,1,0.9,0.33,0.98,0.49,0.94,0.9,"('max_depth:', 10, ' max_feature:', 'sqrt', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Smote,0,0.88,1.00,0.88,0.93,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,Smote,1,0.88,0.30,0.99,0.46,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 2, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,both,BorderlineSmote,0,0.88,1.00,0.88,0.93,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,BorderlineSmote,1,0.88,0.30,0.98,0.46,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,SVMSmote,0,0.88,1.00,0.87,0.93,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,SVMSmote,1,0.88,0.29,0.99,0.45,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'log2', ' min_samples_leaf:', 10, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Adasyn,0,0.88,1.00,0.88,0.93,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,both,Adasyn,1,0.88,0.30,0.99,0.46,0.93,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 1, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
