Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.91,0.27,0.51,0.36,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.91,0.27,0.51,0.36,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.91,0.97,0.93,0.95,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.91,0.27,0.51,0.35,0.72,0.91,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.9,0.25,0.49,0.33,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.9,0.26,0.49,0.33,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.9,0.25,0.49,0.33,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.9,0.97,0.92,0.95,0.71,0.9,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
