,ms_id,n_chunks,n_conf_chunks,loc_conf,loc_safe,avg_loc_chunks,avg_loc_conf_chunks,avg_loc_safe_chunks
140,2672.0,814.0,0.0,0.0,121032.0,148.6879606879607,0.0,148.6879606879607
141,2689.0,39.0,2.0,50.0,231.0,7.205128205128205,25.0,6.243243243243243
142,2690.0,87.0,1.0,53.0,287.0,3.9080459770114944,53.0,3.3372093023255816
143,2724.0,10.0,0.0,0.0,221.0,22.1,0.0,22.1
144,2746.0,156.0,0.0,0.0,1124.0,7.205128205128205,0.0,7.205128205128205
145,2760.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
146,2778.0,84.0,0.0,0.0,787.0,9.369047619047619,0.0,9.369047619047619
147,2811.0,16.0,1.0,4.0,3633.0,227.3125,4.0,242.2
148,2830.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
149,2840.0,13.0,1.0,4.0,16.0,1.5384615384615385,4.0,1.3333333333333333
150,2844.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
151,2848.0,1056.0,30.0,450.0,4728.0,4.903409090909091,15.0,4.608187134502924
152,2851.0,3.0,1.0,16.0,2.0,6.0,16.0,1.0
153,2859.0,175.0,1.0,36.0,43852.0,250.78857142857143,36.0,252.02298850574712
154,2869.0,31.0,0.0,0.0,52.0,1.6774193548387097,0.0,1.6774193548387097
155,2875.0,51.0,1.0,4.0,734.0,14.470588235294118,4.0,14.68
156,2919.0,27.0,1.0,92.0,289.0,14.11111111111111,92.0,11.115384615384615
157,2945.0,8.0,0.0,0.0,10.0,1.25,0.0,1.25
158,2947.0,216.0,1.0,39.0,8748.0,40.68055555555556,39.0,40.688372093023254
159,2955.0,2.0,1.0,5.0,1.0,3.0,5.0,1.0
160,2959.0,8.0,0.0,0.0,213.0,26.625,0.0,26.625
161,2974.0,40.0,1.0,83.0,1392.0,36.875,83.0,35.69230769230769
162,2992.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
163,2994.0,19.0,1.0,4.0,19.0,1.2105263157894737,4.0,1.0555555555555556
164,2997.0,43.0,1.0,12.0,101.0,2.627906976744186,12.0,2.4047619047619047
165,3009.0,5.0,0.0,0.0,14.0,2.8,0.0,2.8
166,3016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
167,3017.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
168,3039.0,32.0,2.0,19.0,31.0,1.5625,9.5,1.0333333333333334
169,3067.0,165.0,1.0,4.0,761.0,4.636363636363637,4.0,4.640243902439025
170,3068.0,6.0,0.0,0.0,9.0,1.5,0.0,1.5
171,3070.0,92.0,1.0,15.0,1350.0,14.83695652173913,15.0,14.835164835164836
172,3075.0,81.0,1.0,47.0,2610.0,32.80246913580247,47.0,32.625
173,3091.0,97.0,1.0,15.0,1474.0,15.350515463917526,15.0,15.354166666666666
174,3110.0,16.0,0.0,0.0,29.0,1.8125,0.0,1.8125
175,3119.0,85.0,0.0,0.0,797.0,9.376470588235295,0.0,9.376470588235295
176,3124.0,6.0,1.0,4.0,5.0,1.5,4.0,1.0
177,3135.0,26.0,0.0,0.0,271.0,10.423076923076923,0.0,10.423076923076923
178,3169.0,8.0,0.0,0.0,14.0,1.75,0.0,1.75
179,3178.0,2.0,0.0,0.0,8.0,4.0,0.0,4.0
180,3193.0,31.0,0.0,0.0,487.0,15.709677419354838,0.0,15.709677419354838
181,3209.0,67.0,1.0,43.0,847.0,13.283582089552239,43.0,12.833333333333334
182,3214.0,72.0,6.0,72.0,783.0,11.875,12.0,11.863636363636363
183,3215.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0
