Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.78,0.15,0.71,0.24,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.78,0.15,0.71,0.24,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.79,0.98,0.79,0.88,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,1,0.79,0.15,0.73,0.25,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,0,0.79,0.98,0.79,0.88,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,1,0.79,0.15,0.72,0.25,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.78,0.15,0.71,0.24,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.78,0.15,0.71,0.24,0.75,0.78,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.79,0.98,0.79,0.88,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Smote,1,0.79,0.15,0.72,0.25,0.76,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
