Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,social,Both,0,0.79,0.98,0.79,0.88,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Both,1,0.79,0.15,0.70,0.25,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Both,0,0.79,0.98,0.80,0.88,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Both,1,0.79,0.16,0.72,0.26,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Both,0,0.79,0.98,0.80,0.88,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Both,1,0.79,0.16,0.72,0.26,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Both,0,0.79,0.98,0.79,0.88,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Both,1,0.79,0.15,0.70,0.25,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Both,0,0.79,0.98,0.79,0.88,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Both,1,0.79,0.15,0.70,0.25,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Both,0,0.79,0.98,0.80,0.88,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Both,1,0.79,0.16,0.72,0.26,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Both,0,0.79,0.98,0.80,0.88,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Both,1,0.79,0.16,0.72,0.26,0.76,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Both,0,0.79,0.98,0.79,0.88,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Both,1,0.79,0.15,0.70,0.25,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Both,0,0.79,0.98,0.79,0.88,0.75,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
